Cancer	CD14	CD19	CD4_Eff	CD56	CD8	Endothelial	Eos	Fibroblast	Neu	Treg
TCGA-58-8393-01	0.351925164015712	0.0634362085453269	0.0294234792840758	9.99989100118809e-07	0.0799549284912795	0.0859653629775435	0.0681526571360372	9.99989100118809e-07	0.0771382591929748	0.082812697341599	0.161189243037251
TCGA-63-A5MS-01	0.391274695978344	0.0255594188463927	0.112061767320559	9.99989000120999e-07	0.0706438229179479	0.0711190176908054	0.0509900391095698	0.0135863505501439	0.115521729260978	0.0228835482809689	0.126358610055289
TCGA-MP-A4T9-011	0.271195854128092	0.0907351474722893	0.0439501901777939	9.99988400134558e-07	0.0166563067868413	0.117971631529074	0.130925481264417	0.0226690370391703	0.166091073343549	0.0165837076289915	0.123220570641381
TCGA-55-6712-011	0.430060097314891	0.0373024747517878	0.088019196581159	9.99988600129958e-07	0.0330126236560903	0.160685168189083	0.0367024815917099	9.99988600129958e-07	0.0594690220531486	0.0741035552194705	0.0806433806654604
TCGA-86-7714-011	0.453915188499002	0.074350111888814	0.0173750158248323	9.99989400112359e-07	0.0654182065670104	9.99989400112359e-07	0.0842478069732461	9.99989400112359e-07	0.125214672724469	0.0849841991674888	0.0944917983869371
TCGA-78-8640-011	0.519633512670106	0.0920672277700748	0.0836332168332302	9.99989440111512e-07	0.00323042588670264	0.078438571688683	0.0331338501065429	9.99989440111512e-07	0.0580359871399758	0.0710726494728216	0.0607525584529827
TCGA-44-7670-011	0.615135171999591	9.99988900123208e-07	0.0243256299855072	9.99988900123208e-07	9.99988900123208e-07	0.0762958531160304	0.0662712643889653	0.0346716151450719	0.0491498544366158	0.043137521173515	0.0910100897880033
TCGA-39-5037-01	0.636804058835759	0.0492440632397107	0.0277491975337469	0.103458872298292	0.0164788203808579	0.0145067418765135	0.0433498274868804	0.0184890984688267	0.0532859191834809	0.0366324007068323	9.99989100118809e-07
TCGA-95-7948-011	0.604896406629168	9.99989100118808e-07	0.0206308751234612	9.99989100118808e-07	0.0485911703562431	0.0177529064933192	0.0528839235652331	0.00289196847754359	0.0697311399305747	0.0368381984636367	0.14578141098262
TCGA-63-A5MP-01	0.51297439831957	0.0327910419218222	0.132114557309034	0.025510421426198	0.052454427197655	0.0899780174400496	0.0415491462833226	0.00160230250285667	0.0461409961403221	0.0207501734081064	0.0441345180510629
TCGA-85-8072-01	0.600690212200602	0.0199760742703607	0.0705858023804331	9.99988700127688e-07	0.0671388413310929	0.0232842368881232	0.0507888260862652	0.00629272889216352	0.0621907972439911	0.0202823708092099	0.078769109909058
TCGA-55-A4DG-011	0.504250150698252	0.00326156216587888	0.12990549309628	9.99988400134558e-07	0.00577843297017755	0.0832316345130396	0.0420172126003338	9.99988400134558e-07	0.0534416800765111	0.0399314367953332	0.138180397107394
TCGA-55-7816-011	0.0966418982823596	0.144337354554158	0.0439895985185769	9.99988600129958e-07	0.0651703570579295	0.0495224354442359	0.184576895823388	0.0378917680338444	0.270712913872782	9.99988600129958e-07	0.107154778435526
TCGA-77-A5GH-01	0.42835545943213	0.0443011304080177	0.169577202481654	9.99989400112359e-07	0.0294698876191912	0.127584647602735	0.0389119875329322	0.0122546701004969	0.0803631481506296	9.99989400112359e-07	0.069179866693413
TCGA-55-7815-011	0.430186224932903	0.0665466613320592	0.0916282829260595	9.99988900123208e-07	0.0169157122355942	0.108725793143696	0.0331105324730895	9.99988900123208e-07	0.0826028831079975	0.0227355476354212	0.147546362235379
TCGA-85-A510-01	0.52737835705158	0.0347473282035882	0.0492413731173076	9.99989300114489e-07	0.0288658911349649	0.15215637192682	0.0479461869757994	9.99989300114489e-07	0.0466529008139613	0.0146903428133319	0.0983192479840466
TCGA-52-7622-01	0.383456705284901	0.104792826320345	0.0871446239802114	9.99988800125438e-07	0.038360870358252	0.0785996196842595	0.0625434995128054	9.99988800125438e-07	0.0832652674290048	0.0312630498538416	0.130571537598779
TCGA-77-7337-01	0.48171513467714	0.015566642776908	0.0156389420466853	0.0775279169680386	0.0642493510815541	0.0112258866185452	0.0632868608027059	9.99989900102009e-07	0.123975747844947	0.146811517203676	9.99989900102009e-07
TCGA-37-A5EN-01	0.576645060555876	0.0165352296871342	0.0794879812737929	0.0838972358584707	9.99989700106089e-07	0.122656736635613	0.0296802942929688	0.0160166350286592	0.075077826698385	9.99989700106089e-07	9.99989700106089e-07
TCGA-77-8148-01	0.585891789547031	0.033713242639628	0.0554255124895676	9.99989400112359e-07	9.99989400112359e-07	0.0708744487308434	0.0156312343089163	9.99989400112359e-07	0.0983272577310681	9.99989400112359e-07	0.140132514595345
TCGA-18-5592-01	0.707095423260411	0.0143986457141916	0.0355599189648003	9.99989284814817e-07	0.0295853829837457	0.0419844501240216	0.0380852919046717	8.96143397554652e-05	0.0511204522290182	0.0179965071620268	0.0640833133280727
TCGA-05-5423-011	0.529310230518487	9.99989100118809e-07	0.0682362562248072	9.99989100118809e-07	0.0219486607595977	0.0220070601230447	0.0883386371088555	0.0364457027418401	0.1001579082788	0.0674542647485143	0.0660992795178533
TCGA-92-7341-01	0.617139433019293	0.0391689832028497	0.0474248953516886	0.0827487194708761	0.0439278325639337	9.9998935911323e-07	0.0380230953962419	0.0226117593882684	0.108595844431619	0.000357437196510792	9.9998935911323e-07
TCGA-34-A5IX-01	0.44744403337123	0.0586354491465145	0.0110654771732034	0.021378462699064	0.0119239676439592	0.0423061304019525	0.0218588573666832	9.99988900123208e-07	0.0544872951910234	0.33089832702857	9.99988900123208e-07
TCGA-56-8623-01	0.25882197178293	0.0859186947512714	0.0160033127612407	0.0389151446928071	0.083673321022144	0.0869547826290432	0.194730721650557	9.99988300136888e-07	0.145906292896373	0.0890737578370333	9.99988300136888e-07
TCGA-63-A5MI-01	0.580654554734442	0.0451071993100877	0.0595200393275635	9.99988900123208e-07	0.0100510884329184	0.0644676844087031	0.0383509743041852	9.99988900123208e-07	0.0768863465615532	0.0772833421549021	0.0476767707878442
TCGA-85-A4CL-01	0.525446640444267	0.0252835421078705	0.0816445672254143	9.99989800104039e-07	9.99989800104039e-07	0.175687207990479	0.034044552745562	9.99989800104039e-07	0.0822610609371784	0.0378118143194939	0.0378176142603346
TCGA-44-6778-111	0.217236477884492	0.0367501733304876	0.00964144806278799	0.042280109127933	0.0632358658315977	0.0399331363762867	0.267082899167541	9.9998839013479e-07	0.140222372018261	0.179659914148397	0.00395660406382682
TCGA-34-8454-01	0.352398229338946	0.0420774497712874	0.0677314752732146	9.99989300114489e-07	0.0890700469504976	9.99989300114489e-07	0.0736445120037216	9.99989300114489e-07	0.0810844323965734	0.137122532788899	0.15686832150896
TCGA-55-6985-011	0.385507524257643	0.0534102799066503	0.102297812322399	9.9998839013479e-07	0.0648807467345304	0.0783161907490254	0.0477147460317986	0.00649313461470712	0.112700691544971	0.0184543857445815	0.130223488105303
TCGA-77-8146-01	0.503508290215989	0.0585431361208364	0.0241822257735597	9.99988660128594e-07	0.0635651791708682	0.00333980212664388	0.0487581470826121	9.99988660128594e-07	0.0662498487267154	0.102440838320893	0.129410532484562
TCGA-L9-A5IP-011	0.4763024891802	0.0772476062451957	0.0504021168475081	9.99988430133864e-07	0.00101155829627051	0.103097807158371	0.0660855353903555	9.99988430133864e-07	0.0933798195954873	0.0796519784266096	0.0528190888831416
TCGA-56-7582-01	0.724241888490849	0.0325344356143211	0.0203724718283155	9.99988800125438e-07	0.0431497167231727	0.0175954029314872	0.0300424635244085	0.0186967905959453	0.0669295503890356	9.99988800125438e-07	0.0464352799248648
TCGA-55-8615-011	0.664657289975436	9.99988400134558e-07	0.0103142803543479	0.0502320173085992	9.99988400134558e-07	0.0343300017719794	0.0595547091653737	9.99988400134558e-07	0.0669080238669231	0.11399967760374	9.99988400134558e-07
TCGA-56-8309-01	0.358329391623026	0.091484778748278	0.0692101030542622	0.0325578721422275	0.0502082944024754	0.157924409701194	0.051959776765048	0.0062768467921528	0.0548834473236854	0.00402431947510289	0.123140759972547
TCGA-55-7281-011	0.386668858776523	0.107732846181217	0.0336877392043131	9.99989290114703e-07	0.0273439071467545	0.0780117644940023	0.0851657878744119	0.00558675016590572	0.133316572179512	0.0437223317338271	0.0987624422542435
TCGA-93-7347-011	0.238468333924027	0.0656192663766019	0.0642314818920325	9.99988820124991e-07	0.0433421154351494	0.201173750877465	0.0696097217633107	0.00912127802411169	0.11128475583643	0.022817244903202	0.17433105097885
TCGA-MP-A4TF-011	0.460917947647917	0.0317293521987059	0.0464556907759456	9.99989038620153e-07	0.016045824113699	3.11611584269619e-05	0.0251658241448186	9.99989038620153e-07	0.0511837389494455	0.302807680773607	0.0656607802593572
TCGA-44-6777-011	0.274626814328954	0.15413121207794	0.102232814099356	9.99988400134558e-07	0.0448557796729558	0.0309343411616425	0.0845780188949808	0.0116201652060836	0.190190793786792	0.00436924931670793	0.102459811466187
TCGA-62-A471-011	0.606452523087053	0.00756859916736089	0.0180705070069852	9.99989320114061e-07	0.0326528512675485	0.0408406638217104	0.0316967614785874	9.99989320114061e-07	0.0349271269782839	0.18884698311422	0.0389419840996098
TCGA-49-4490-011	0.348670087921614	0.109406772456013	0.0300770625353584	9.99988780125887e-07	0.0517143197653322	0.0765529410760011	0.0576855527680979	0.0100505872324113	0.163433166279874	0.00463516799341511	0.147773341983103
TCGA-97-8177-011	0.307768697641874	0.0987015409324658	0.0797726440395295	9.99989270115131e-07	0.0276661031427133	0.104968873683985	0.0822738172019414	0.00719285282068923	0.133989562291997	0.0124174667605817	0.145247441494953
TCGA-63-7021-01	0.284325787118606	0.0813969802141236	0.185552903252193	9.99988700127689e-07	0.0519956124495793	0.0863634240933078	0.0343452118991055	9.99988700127689e-07	0.121577626172824	0.0300758601427804	0.12436459468008
TCGA-99-7458-011	0.32576464462416	0.0192554016693628	0.0370141187545768	0.0253592387998404	0.0580039025598036	0.115046815017805	0.10990786794896	9.99989700106089e-07	0.141752539948839	0.0714538640252005	0.0964406066617514
TCGA-85-8352-01	0.864677678774623	9.99989220116207e-07	9.99989220116207e-07	9.99989220116207e-07	0.00577436775231563	0.00837025976859969	0.0182406033662957	0.0277653006900586	0.0100953911716832	9.99989220116207e-07	0.065072398519544
TCGA-85-7698-01	0.574836791762649	0.0335467376952329	0.062526024718933	9.99989200116639e-07	0.0369189012758662	0.0543388131408181	0.0411728553331624	0.0173761123379867	0.098902331854816	9.99989200116639e-07	0.0803794319021355
TCGA-77-8139-01	0.329219411508415	0.0222975569566292	0.112581772858676	9.99989100118809e-07	0.0459482991635391	0.113585761915195	0.0542405087784543	0.0333815361412561	0.110147799388987	0.0211120698784383	0.157484283421311
TCGA-39-5019-01	0.457365060457347	0.0403766639320295	0.0825720082223112	9.99989200116639e-07	0.060854242774178	0.0603539481773597	0.070979433422119	0.0173622124881051	0.110916802098537	0.0465036977600642	0.0527149306787487
TCGA-64-5775-011	0.668789456054936	0.0446923958697746	0.00665490493267236	0.0560513677405719	9.99988720127237e-07	0.0772639284628869	0.0440175034825607	9.99988720127237e-07	0.0352376025198436	0.0672898409705939	9.99988720127237e-07
TCGA-91-A4BD-011	0.52039443177958	0.0744473034138535	0.0514554494266911	0.0911281249290633	0.0189278974714971	0.0582730764780817	0.0671974809869534	0.0174372134218164	0.0702869479296571	0.0304510741735063	9.99989300114489e-07
TCGA-38-6178-011	0.420043127499721	0.0549808622219982	0.0724746592939522	9.99988400134558e-07	0.027637979399439	0.0351490922705297	0.0706737801841499	9.99988400134558e-07	0.155901191546178	0.0521445951226966	0.110992712484535
TCGA-44-A47B-011	0.551799880539325	0.0680428454048445	0.0219160569509284	9.99988910122987e-07	0.0431205217934133	0.079487718481202	0.0558012811637919	0.00784663298084024	0.0706201168229044	0.00148825349526874	0.0998756923785715
TCGA-22-4599-01	0.543373022896748	0.0405548538966071	0.0762225615518229	9.99989000120999e-07	0.0325218422597351	0.081066308270609	0.0298647714875136	9.99989000120999e-07	0.0776348460166938	0.0486083653079816	0.0701514283342883
TCGA-85-8052-01	0.468577423928655	0.095084968488875	0.0436093810483655	0.114093642285657	0.0321167178110581	0.0278901681069995	0.0567170250674017	0.0321406175266514	0.104769753239936	0.0249993025083001	9.99988100141608e-07
TCGA-55-6979-011	0.253347441190844	0.128191705263777	0.108843900676603	9.99989900102009e-07	0.0179797184048441	0.118553802606594	0.0601731922507583	9.99989900102009e-07	0.0996034940047106	0.0279426177795604	0.185362127842509
TCGA-55-7573-011	0.370777810210745	9.99988700127689e-07	0.123442605098562	0.0223650472749658	0.041224434163894	0.074046463274965	0.105299810112146	9.99988700127689e-07	0.146870340365154	0.0532470983077891	0.0627243912143793
TCGA-55-8097-011	0.50634060747253	0.0132261591414051	0.0428082440922004	0.080019347793946	0.02711101126773	0.0262869200443015	0.0944661939350346	0.0330435480862129	0.152387377074434	0.0189862977959285	0.00532429329627639
TCGA-05-5429-011	0.563706799225208	0.0107316819514985	0.0437705185242962	0.0601464383891777	9.99989000120999e-07	0.0599519405286542	0.0836009803892157	0.0633559030850661	0.114732737939883	9.99989000120999e-07	9.99989000120999e-07
TCGA-77-7142-01	0.62432387646457	0.0409928322717838	0.0257871057691232	0.0372596748671098	0.0501676275873692	9.99988590130186e-07	0.0687371157095097	0.0303278539591863	0.0966246975122014	0.00205878650924593	0.023719429361311
TCGA-93-A4JP-011	0.420290427240152	0.0805225239149398	0.017790606438202	0.00292867813598188	0.00750968829459135	0.0390554750764312	0.20266179503967	0.0348796205097289	0.132506558328645	0.0343622261389796	0.0274924008826784
TCGA-NC-A5HK-01	0.541448805825661	0.00220641475861516	0.0545186763063431	0.0607313052338681	0.0359347889060149	0.0348779009968126	0.0626988827247816	0.0253961094685077	0.145067340429625	0.0371187753612099	9.99988560130872e-07
TCGA-05-5425-011	0.453439179941517	0.0829214185453209	0.0595223672772358	0.00725605286815801	0.0167479219695895	0.0867779775500987	0.0684394724884075	9.99989370112996e-07	0.0649072100363573	0.0816972315584285	0.0782901677755165
TCGA-S2-AA1A-011	0.26032916241213	0.0343107260130865	0.20107680826279	9.99989100118809e-07	0.0596546497643176	0.066476275408598	0.0698226389332356	0.00779201506703577	0.118719705955205	9.99989100118809e-07	0.181816018205402
TCGA-93-A4JQ-011	0.335591644083559	0.0418471815281847	0.160072399276007	0.0516646833531665	0.0221974780252197	0.127438725612744	0.0517468825311747	9.99990000099999e-07	0.103985960140399	0.0393208067919321	0.0661332386676133
TCGA-78-7160-011	0.37527068438713	0.0996906535574841	0.0405682334653151	9.99988500132248e-07	0.0398611415968716	0.162454131777485	0.0783262992475586	9.99988500132248e-07	0.092014841829319	0.02533070869685	0.0864813054649871
TCGA-50-5946-021	0.729728754065079	9.99988700127688e-07	0.0148808318466001	9.99988700127688e-07	9.99988700127688e-07	0.0178813979402033	0.0540160896181873	0.0100268866961803	0.0300147608332026	0.0116677681542199	0.131780510880227
TCGA-58-8387-01	0.383757955191152	0.00668401955043394	0.202508865556557	9.9998946011109e-07	0.0039922079221285	0.11863674956866	0.0356035247388493	9.9998946011109e-07	0.0444058319625311	0.104232901385219	0.100175944145549
TCGA-43-7658-01	0.662985508263757	0.0228383419267362	0.0105476808112068	0.00189085863329744	0.0526676048560651	0.0414671314214149	0.0450650907644744	0.00674034383411467	0.0556961706332718	0.0253921130691223	0.0747091557865396
TCGA-96-A4JK-01	0.590998256709891	9.99988590130187e-07	0.102886826061315	0.0426067138573949	0.0561256596062239	0.046985663893575	0.0461710731880549	0.0078724201756858	0.0627927835343399	0.025824005348099	0.017735597636831
TCGA-50-5066-021	0.51249641378909	0.0559940896644227	0.0732992010387087	9.99989100118809e-07	0.011152178441255	0.0558039917364901	0.0720824143016841	9.99989100118809e-07	0.0811336156435895	0.0237813407833855	0.114254754623175
TCGA-43-6143-01	0.39895270726887	0.00304772720645526	0.079367546005205	9.99989240115776e-07	9.99989240115776e-07	0.198604863011674	0.0685156627714686	9.99989240115776e-07	0.117709733443268	0.0471221929652037	0.0866765673601352
TCGA-56-8305-01	0.530382537059868	0.0256845354492849	0.0892652805676102	0.0650603298786023	0.0119182772417444	0.0260198319957304	0.0561793213529901	9.99989700106089e-07	0.100969960009412	0.0945179264653574	9.99989700106089e-07
TCGA-55-8092-011	0.454435119366818	0.0541522184051743	0.181665048917375	0.0668753817583999	9.99989260115346e-07	0.161210268601715	0.00676926729806922	9.99989260115346e-07	0.0748886956954082	9.99989260115346e-07	9.99989260115346e-07
TCGA-75-6207-011	0.706463016967908	0.0517773149163414	0.0253128139652022	9.99988700127688e-07	0.0126150574498508	0.0565934604938964	0.0431057129054442	9.99988700127688e-07	0.0482640546161828	0.0204988683627875	0.0353677003449861
TCGA-75-5122-011	0.307545856881343	0.18066115364301	0.0436757536337979	0.00888782916638592	0.110777867850191	0.201022945545497	0.0384873066597259	9.99989780104447e-07	0.0316335767048461	0.0254777396175011	0.0518289703079235
TCGA-97-7938-011	0.393734472053571	9.99988500132248e-07	0.0482213454545273	9.99988500132248e-07	9.99988500132248e-07	0.0606659023421231	0.104733795561351	0.0586826251498108	0.158815173625503	0.0607420014669831	0.11440168438063
TCGA-49-AARE-011	0.405538985164047	0.0597326086471744	0.0590195157067945	9.99990100098009e-07	9.99990100098009e-07	0.0495830091282096	0.0481046237642247	0.0581684241326011	0.118837823505547	9.99990100098009e-07	0.201012009981101
TCGA-44-7671-011	0.577049692846857	9.99989070119464e-07	0.0266249089897447	0.0955391557570276	0.0275211991932928	0.00346259215386776	0.105390848078031	9.99989070119464e-07	0.104515857641676	0.0598927453722931	9.99989070119464e-07
TCGA-55-7726-011	0.335067465038244	0.120490728822811	0.0370584090337847	9.99989450111301e-07	0.0264478209754887	0.0753675048728236	0.0612481538319771	0.00315071675993818	0.29244291472725	0.0332818488764944	0.0154434370717389
TCGA-50-5055-011	0.100158788078664	0.0256429897198244	0.310855238651612	9.99987900146408e-07	0.0274649676738911	0.148208206680699	0.0735382101876567	9.99987900146408e-07	0.12069153963237	0.0177901847387647	0.175647874660717
TCGA-85-6560-01	0.52923728423733	0.0787435495696646	0.0495825645083033	9.99989200116639e-07	0.0582932704326793	0.0230121514687641	0.0675228707529959	0.0040868958615247	0.0708835344578278	0.00512210468126944	0.11351477404044
TCGA-98-8022-01	0.533089295944533	0.0162367262670289	0.0675483772323636	0.0223232611411058	0.0449706188143787	0.0215767691285703	0.0669688834329473	0.0176980106312862	0.128603623941224	0.0289967897343498	0.0519876437322121
TCGA-91-8496-011	0.500757142655716	0.0232516744587578	0.0168128369154819	9.99990300094089e-07	0.0605372127890359	9.99990300094089e-07	0.100918021095195	0.0294626142126421	0.117201863141928	0.0399047129242846	0.111151921826358
TCGA-43-5668-01	0.396399639603964	0.00685062464312893	0.0790089309017601	9.99989000120999e-07	0.0439881161307226	0.164192193885867	0.0400552593921467	9.99989000120999e-07	0.0692282384893766	0.0557205870735422	0.144554409901491
TCGA-21-5786-01	0.625908371630344	0.0237092489190539	0.0837455131350159	9.99989410112147e-07	0.0475005969686781	0.00322215587736926	0.0338342416953804	9.99989410112147e-07	0.0802792498427442	0.0603676607064731	0.0414309612461204
TCGA-62-A46R-011	0.428637156400133	0.0840222505485688	0.0326049315642733	9.99988700127689e-07	9.99988700127689e-07	0.108706771613481	0.0411106354498194	0.0230036400588673	0.0725989796315302	9.99988700127689e-07	0.209312634767227
TCGA-34-8456-01	0.637043056230687	0.0188039950364541	0.0767596633196698	0.0214559661299692	0.0172842116020935	0.00949869646420854	0.0520874322469885	9.99989100118809e-07	0.0975043372027245	0.0328766416446061	0.0366850001334985
TCGA-69-7764-011	0.598404357711629	9.99988900123208e-07	0.0410455443944572	0.050580338558242	9.99988900123208e-07	0.10567582699832	0.0742816754734022	0.0148480351868094	0.0812370982682092	0.0339241234422298	9.99988900123208e-07
TCGA-91-6840-011	0.565377215473414	0.0254141950296596	0.0146511241865098	9.99988000143998e-07	9.99988000143998e-07	0.0533319600164798	0.105153738155142	0.0411858057703308	0.0687304752342972	9.99988000143998e-07	0.126152486170166
TCGA-95-7043-011	0.678516638094477	0.0076824366455624	0.00791664410441147	9.99989150117721e-07	9.99989150117721e-07	0.0269900071584223	0.0558533939906752	9.99989150117721e-07	0.0568970826666531	0.0707383324890925	0.095402464883256
TCGA-L9-A443-011	0.595422765923641	0.0329486550275819	0.0416946634568736	9.9998953010962e-07	0.0369926126873452	0.0477748997967991	0.0710167564545599	0.00509031670438411	0.11429980328106	0.014175751579881	0.0405827750983447
TCGA-86-7701-011	0.492417588330704	0.0343387226174384	0.136580498980316	0.00556102888429256	9.99989010120779e-07	0.103470862855217	0.0447995076534109	9.99989010120779e-07	0.0554074910716731	0.0365610981935309	0.0908612014353962
TCGA-56-7222-01	0.570846720686073	0.0481064708288209	0.0124117634706018	9.99989000120999e-07	0.0105423840337756	0.0531063158305259	0.0338523276243961	9.99989000120999e-07	0.0721824059935341	0.14727138001482	0.0516782315394531
TCGA-52-7812-01	0.527212306107094	0.0565800889350395	0.0385809833253801	9.99989200116639e-07	0.0600577513762851	0.0715662270847475	0.0264121147491607	9.99989200116639e-07	0.0285650914970118	0.146710415527512	0.0443130214193687
TCGA-94-8490-01	0.751691505885984	0.0113036722685034	0.0208309646100999	0.019993474073743	0.0336546197027974	0.0377665732377224	0.0256038106769394	9.99988700127689e-07	0.0684243268051071	0.0154192257627489	0.015310826987655
TCGA-73-4676-011	0.608740242983303	0.0779653345847861	0.00759385570820164	0.0155494274013558	0.0297358699318438	0.0331288322699618	0.105731826376727	0.005145702882698	0.0745575724109462	0.016679014862935	0.0251723205872415
TCGA-55-8514-011	0.454620908245828	0.0563110693160237	0.0568008638303251	9.99988800125439e-07	0.053060805718976	0.0668160516602214	0.109841769772179	0.027559291335937	0.0910126806579766	0.0137713457609275	0.0702042137128064
TCGA-78-7162-011	0.443520899509656	9.99988500132248e-07	0.0677917203952155	0.034986697652977	0.00537423819626074	0.10979473736052	0.129642509111145	9.99988500132248e-07	0.101293835120896	0.0952983040695032	0.012295058606826
TCGA-L9-A50W-011	0.625159848171337	0.0337128143254041	0.04809204982695	0.0418169216144167	0.0260270022510942	0.00204234663555449	0.0773376152576815	0.00955066074044113	0.074499447726318	0.0297413597588444	0.0320199336919586
TCGA-39-5028-01	0.336083504731551	0.065043023552555	0.117097782183065	0.0899834641719726	0.0892160721528496	0.0181082116745986	0.0515313640738136	9.99989600108159e-07	0.126338686077665	0.106595891402729	9.99989600108159e-07
TCGA-50-8460-011	0.428319159993492	0.0501738330356867	0.0860694274154702	0.0653635613917563	0.0187808877759681	0.120174642026545	0.0827867645095611	9.99988700127689e-07	0.0767963322014461	0.0559154681552099	0.0156189235061644
TCGA-55-8505-011	0.450700218070686	0.0725749299799929	0.0671530875057416	0.0207710796188452	0.0347345314666211	0.00699013583465879	0.045695415171645	9.99989390112571e-07	0.183222056013986	0.102941907786358	0.0152156385620749
TCGA-86-A4P8-011	0.0880055888157845	0.0687426101474094	0.00180916921264575	9.99988510132019e-07	0.0787868947385795	0.127300537316826	0.253348089030457	0.0294486616348778	0.169933047469285	0.0595028163126406	0.123121585332985
TCGA-67-6217-011	0.409153519768958	0.0220041590544584	0.112199771412503	9.99989050119901e-07	0.015154234061137	0.101392889747857	0.0724208069921634	0.00317691521277842	0.110095794451051	0.0282342908345154	0.126166618475528
TCGA-22-5482-01	0.553527187964526	9.99989500110249e-07	0.0531868415381638	0.0777426837018211	0.013378959520925	0.0652705146595961	0.0396204839849182	0.0142594502757721	0.154139381536494	0.0288724968387832	9.99989500110249e-07
TCGA-78-7535-011	0.564916955388577	0.137609527578055	0.0293365860985287	0.0372712011981472	0.0695243560893899	9.99989300114489e-07	0.0765784806102575	0.0158942299317397	0.0563023975643461	0.0125642655623585	9.99989300114489e-07
TCGA-93-7348-011	0.262487112641761	0.0349731152957317	0.12776959453446	9.99989000120999e-07	0.0352906118032702	0.0618767193560871	0.079396526638207	9.99989000120999e-07	0.183130985559159	0.0638049981450204	0.151268336048303
TCGA-86-8671-011	0.134585574738764	0.0538471297588958	0.154404364857776	9.99989410112147e-07	0.0411117646264126	0.227582589900373	0.0574068920610131	9.99989410112147e-07	0.122390703882446	0.00322215587736926	0.20544682431813
TCGA-21-5782-01	0.3407452449874	0.0327274393436184	0.141847436841246	9.99988980121439e-07	0.00284888860524757	0.0698807299143563	0.0545085993152355	9.99988980121439e-07	0.152169323094059	0.0740827836077246	0.131187554313151
TCGA-50-6592-011	0.299167709155199	0.0649681853499611	0.0272331004358952	9.99989000120999e-07	0.0124009635894005	0.0873724389031721	0.0408457506967423	9.99989000120999e-07	0.0796054243403323	0.313001556982873	0.0754028705684237
TCGA-97-7546-011	0.319075458262413	9.99988900123208e-07	0.0950758446581243	9.99988900123208e-07	0.0728231916625725	0.0274869948943567	0.122236643173261	9.99988900123208e-07	0.157599250648318	0.110889769123563	0.0948098476106915
TCGA-44-7661-011	0.350213189680496	0.142075454219058	0.0339476306497785	9.99989120118373e-07	0.00913449061674209	0.0836975893702276	0.120844685209825	0.0122109671446775	0.10078290348201	0.00629062155803745	0.140801468080027
TCGA-95-7944-011	0.384589744514477	0.0881972240977154	0.00731146909859442	0.000765906525244298	0.075321766564653	0.195830833131831	0.0365273958243652	9.99988935122433e-07	0.0625730076296706	0.0703690213667786	0.0785126312577351
TCGA-38-4632-111	0.236889396585532	0.116173723250781	0.00785600366251975	0.0467100866561476	0.0931309764905684	0.0213497653660786	0.229940472954202	0.0191280897822933	0.12717360236211	0.0833327841727019	0.0183150987170651
TCGA-77-8008-01	0.249869351384875	0.0288838938307254	0.0771924817596934	0.0966995749845052	0.0993728466478255	0.0344932343717157	0.0492274781887312	9.99989400112359e-07	0.236570492352781	0.127688646500347	9.99989400112359e-07
TCGA-97-A4M0-011	0.553781631511238	0.0521754999817502	0.0166746082420052	9.99988500132248e-07	0.0234062308283455	0.100050849415232	0.0350124973562804	9.99988500132248e-07	0.0496897285681215	0.024415619220379	0.144791334899649
TCGA-50-5933-011	0.438699393656367	0.148269443170847	0.0169903216016232	0.0126586670839956	0.0419090599548705	0.0428746498161769	0.0610678587874827	9.99989500110249e-07	0.14975342758901	0.0473661026559221	0.0404100756942052
TCGA-86-8280-011	0.38321387278659	0.0321349539065464	0.0946544805712442	0.00952467741922419	0.0045752407246574	0.108823827967373	0.0927369012235738	9.99989230115991e-07	0.141495476093722	0.0352339205306759	0.0976056487871626
TCGA-22-4609-01	0.373935073681726	0.0649775177360638	0.127453661736552	0.0650811166482752	9.99989500110249e-07	0.161229307092276	0.0585054856924002	0.0254861323956098	0.10992884574712	0.0134008592909774	9.99989500110249e-07
TCGA-78-8660-011	0.446666907997249	0.0735465615691981	0.08594912018003	9.99988600129958e-07	0.0189556839052035	0.160521170058661	0.0423216175335601	9.99988600129958e-07	0.0354257961459239	0.0192884801113267	0.117322662521647
TCGA-43-8115-01	0.348729198851732	0.0347579211386596	0.0810487165689894	9.99989100118809e-07	0.0314691569861889	0.123855649973415	0.031116860826217	0.0294789786791324	0.178528054044211	9.99989100118809e-07	0.141013462953254
TCGA-44-2655-111	0.216449640698916	0.0143143439736507	9.99989100118809e-07	0.0337905316832047	0.0625390183247003	9.99989100118809e-07	0.339091303904787	9.99989100118809e-07	0.168988158029077	0.122892660470001	0.0419313429483619
TCGA-55-7907-011	0.48333758661903	0.0301493623271419	0.0408898420337692	9.99988800125438e-07	0.0290507746313241	0.0827851728060646	0.0487196543398714	9.99988800125438e-07	0.0726335865038312	0.0613317130848134	0.151100307676554
TCGA-49-6767-011	0.431699923208903	0.0827175272418796	0.00391492396049422	9.99988240138296e-07	0.0376933567261249	0.156588158523256	0.0191226751173406	9.99988240138296e-07	0.0783498786054276	0.00708270670736912	0.182828849932725
