sample_id	CD274	CD38	CD8A	CXCL9	HAVCR2	MEX3B	Angiogenesis	Proliferation	Stroma_EMT	T_effector_IFNG_response	TGFB	CD8_T_effector_POPLAR	Myeloid_inflammation	DediffGenes	TGSig	IFN_I_Dcact	CD40act	TcellActivation	TcellDysfunction	RSRDs	Cytolytic_activity	ExhaustedTcell	RSRDs_weight	12_cheomokine	IMPRES	Chiping_45_signature	TIDE
239	TCGA.EE.A2GK	1.57707848294156	4.63074124635162	5.50295587220948	6.39563226943421	4.131	1.843	4.43406189906533	4.34708943386102	4.49136610659213	3.22875409720192	5.42697430417825	4.5730421052305	1.40801227259672	2.72358799646141	3.00823533743924	4.61560460114242	6.07917408339277	4.84312502095487	4.96099956193927	3.5774340878585	5.32172152597259	2.92326088950987	-1220.18458177616	-0.0241878739510872	10	-4.82485508857335	2.42
240	TCGA.EE.A2GL	1.86557502760676	2.82964751668956	4.62677568750733	5.98571197504617	3.11	2.165	3.76370471555256	4.06573418306238	4.48449383033772	2.64997697661605	4.94789828905298	3.89084829775037	0.864453935222828	2.36222816293098	2.79019022043297	4.14508348693951	6.26520796119617	5.07860354277067	4.73711964665145	3.63274851116	3.8954419518201	2.44373861884934	-1414.19673980936	-0.0302282590371092	10	-19.9232481678073	0.78
241	TCGA.EE.A2GM	1.1449730228827	1.42213326574786	2.88172594746106	4.32206589392691	2.373	1.809	3.26735412360314	3.66770511482573	3.84759964836415	1.72462557719494	4.9490091940915	2.23437726552958	0.389141813399124	1.4031929574671	2.36956215663905	3.20011089088137	5.68215397006551	4.89941593451284	4.0218021379675	3.20854692683788	2.45517860857413	1.52260208639503	-1250.93296313873	-0.0554957954817421	6	-31.1968168210087	0.62
242	TCGA.EE.A2GN	0.616802312231301	1.02895242828586	1.82008217844066	4.32162978830207	2.84	3.948	4.81229161252204	4.00721713943607	4.71498261266951	1.00977819574033	5.72382934608506	1.8865082296519	0.435604274095109	2.11613759044568	2.64923401917998	3.84655760966998	5.99127485586164	4.93471989739863	4.21137074936442	3.5019229787884	1.73351521481641	1.04433512174662	-1246.57256036063	-0.0665795629062955	6	-29.6354778064391	1.15
243	TCGA.EE.A2GO	1.11655882312043	0.549590486250532	0.765468853182902	1.36459955672494	2.009	0.9695	5.22517850401322	4.10038747011201	4.98651697754765	0.928424016328679	5.7751167044632	1.10466139703741	1.59876457955559	2.82478996672856	2.50841716972971	2.80222409512619	6.0551359348075	4.78601980662644	3.80395661195257	3.60540765444021	1.63699236406283	0.541881458429337	-1115.58451890311	-0.0395724178019724	7	-5.73587661262297	1.7
244	TCGA.EE.A2GP	2.09502745907489	2.03796483349371	2.06824092158462	5.0649642107717	4.706	2.874	4.77988433445023	5.18699370706392	5.45561605166843	1.63420407247712	5.99102275177475	2.61704530262555	1.7217827527873	2.65187048722243	3.61941627839117	4.58790497636598	6.51605146476658	5.18582359882481	4.62237124734039	3.86774661944758	2.58870083246404	1.92888661066027	-1228.98870253576	-0.057133628459941	7	-22.8824135684086	0.72
245	TCGA.EE.A2GR	0	0.0805854999340024	0.312378757092963	2.9787138658457	0.9322	3.135	3.13991079140879	4.56409559280756	4.1802871340851	0.807287000580417	4.34555691268499	1.28239863730646	0.446286201512772	1.55438475506057	2.54257903048053	3.29316717786329	6.13023013493466	5.09148073786115	4.11480080473802	3.07542075839614	0.519412841581723	0.530526629687533	-1104.33130552522	-0.0524695136700323	7	-30.502371348889	0.97
246	TCGA.EE.A2GS	1.18352192065136	2.50348445586742	2.91097513782453	6.14583539014015	2.985	1.629	4.10990193850064	4.89366927413621	4.63947793054827	1.66604049908549	4.86491194495198	3.09522826884733	0.299001518662155	2.11481455543393	2.51294516428351	5.83687974028859	6.33569860752801	5.04803184363477	4.24218000326241	3.50196034785526	2.83997464777417	1.34316413460205	-1242.56551001232	-0.0335214423847586	7	-20.6458013105528	0.9
247	TCGA.EE.A2GT	0.715209523685054	3.21563061116488	3.417918402312	3.85469566820143	3.828	2.167	3.96020577915442	4.05254118217734	4.15533382556078	2.20771484880135	4.9823886775468	2.75597654921619	0.54610720918614	2.16798804884831	2.30136157890883	3.779859881758	5.97904729191391	4.91919834581018	4.61154277187595	3.41493987615278	3.51586945150129	2.26782878745852	-1268.025757778	-0.031963329019243	9	-26.9534658535496	-1.17
248	TCGA.EE.A2GU	2.79755965050025	4.60887956136708	6.22556089412116	8.00541763430627	5.052	2.04	2.70526586131649	4.94624820242872	3.62899237567188	4.27618948779569	4.15450616341529	5.03881534344884	0.593511359620539	1.97904540710103	2.5416895690204	5.21541290650363	6.37882326500426	5.39874390767832	4.65860079511752	3.38412382158206	5.90607382276924	3.22850824701062	-1206.61439829963	-0.0436392449562511	9	-24.5226397414731	-0.99
249	TCGA.EE.A2M5	5.51682601704136	2.45631660752616	4.57934560195736	6.15154135303991	3.669	1.519	5.37544761559049	5.80653469143074	5.08857907460137	3.56131901704114	6.26459833100814	4.09911157755037	3.56487730384734	3.58464008087046	2.51629416902366	4.07612707506525	6.7124586432266	5.17895303180162	4.01536298170207	3.70234497974386	4.7836604185498	1.82532947303991	-275.309587973675	-0.030587711903322	9	6.4703124942503	-0.05
250	TCGA.EE.A2M6	1.02404216776416	2.90165417948016	2.59704703051279	4.19754593704504	4.485	3.008	3.74374149881511	5.77550974241128	4.23915069550754	1.56936296163609	5.47390314365028	2.49763221736373	0.543480701103055	1.88523957998914	2.80647473800575	3.03441616728394	6.77304606635717	5.13462105151836	4.29921341263354	3.39837265385189	2.78084897108779	1.71089699375407	-1013.02589862933	-0.0439151779722666	9	-26.89263369581	0.32
251	TCGA.EE.A2M7	0.859393752596735	2.34653453226066	3.09332296599265	3.07298683728072	2.179	2.688	3.30219333113766	2.10975494205457	4.92798123583955	1.64172634850754	5.63699536413375	2.06538090770237	0.702407453052786	2.40233311688714	3.04869310146529	4.70922598243578	5.40531696543037	5.09112006894211	4.54678760207726	3.71075758867914	2.94092502454585	1.66195241441528	-1229.10306221523	-0.0250813388328552	9	-10.4725640763504	0.62
252	TCGA.EE.A2M8	3.54099390930299	5.29558371787545	7.65162992634604	9.06179178056122	6.181	1.397	3.20910963261357	3.57821045348581	4.78307026784663	5.50823482436459	4.8776176934109	6.36858726758076	0.583366842949643	2.46883570253045	2.93346443118319	5.54102363642491	5.83115606125325	4.87630350613945	4.86436551712948	3.60876098493265	6.94763715229861	4.97615064691793	-1391.38921531451	-0.0314551272134741	8	-24.3297642509756	2.16
253	TCGA.EE.A2MC	3.4316800661643	4.74404311075281	6.05972242354073	8.4042122258464	5.489	1.411	5.56362207856776	4.66191831884971	5.6709915174195	4.38902676783197	6.71885459268416	5.50224436570893	2.77281883464562	3.56272641895484	2.81609393522934	5.44935349717753	6.3431029034703	5.05697556069077	4.54438938028003	3.98796598084676	6.16585111724245	3.37434142438874	-933.613652762896	-0.0593216376187351	10	5.83329826721762	1.2
254	TCGA.EE.A2MD	1.27255140419101	3.20496029080012	2.79186612507638	5.75246317256124	3.107	1.417	2.60992553091408	4.81219867064518	4.13723068593466	1.70146427296625	4.95014194720431	2.70919107955059	1.13675819935823	1.81625168523047	3.08252633427824	3.84036130208526	6.32174356487379	5.06885901009323	4.52351237924767	3.41611347096531	2.871816498316	1.51614718155062	-1272.52684103519	-0.0502016759463151	9	-28.4609702271743	-0.41
255	TCGA.EE.A2ME	3.47185275730777	5.12007031461359	7.04746043393042	9.09292754305489	5.736	2.261	3.88318423178148	3.8369252297801	5.25759694154483	4.91978941540077	6.65728437476001	5.94805596845432	1.33013350693581	2.8601208020879	3.06756655309417	5.51498179538914	5.90423758258331	4.92559100867613	4.98811555669327	3.77683611580775	6.2412292058536	4.04156799062763	-1352.93132739474	-0.0433557336239856	11	-13.6258168643912	1.74
256	TCGA.EE.A2MF	1.44077348780995	2.96061561626767	3.51187160200647	4.3730512201719	3.731	3.004	3.38165586055724	4.60965782718991	3.76200572694629	2.1645308991205	4.57030437490579	2.95504788395764	0.277367908325185	1.56673314034477	2.10404538677503	6.35351101259818	6.13698143175601	5.15332404299438	4.35579714401187	3.26298120041979	3.37580049765978	1.69349057724535	-1175.35372287699	-0.0411376502721238	7	-36.3577917412413	-0.24
257	TCGA.EE.A2MG	2.1322804358338	3.50156810260947	5.10219000182982	6.94522963309519	4.281	2.01	4.41784055641262	4.27787429357834	5.41711724715833	3.01841655152814	6.05021378802675	4.3686711019699	1.59307715889876	2.87496446869828	3.26946088256763	5.03002106713397	6.25535740440887	5.07729101379744	4.82511071283762	3.86682100017769	4.37176943582344	2.78148272155487	-1276.21332193148	-0.0318871031655895	8	-13.572930511153	1.43
258	TCGA.EE.A2MH	1.00385165307283	3.26216612644393	4.26441877812342	5.32482299123062	3.442	1.407	4.52033012764447	4.28349425763829	4.23565829172369	2.76059050960081	5.04949791664719	3.78608379875677	0.57627424747056	2.16845827811558	2.48869352800833	4.58563048660778	6.27493330922006	4.93945314874787	4.30539234188316	3.59944247512778	4.17197651000098	2.63152597420979	-1367.52972958752	-0.0409163650404313	9	-18.5177642199314	0.26
259	TCGA.EE.A2MI	2.53952658822031	3.06233649357083	4.6717187180149	7.13985525428275	5.318	2.471	5.22902068957159	3.86322026846492	5.40688682750004	2.85194371167155	6.06280400792514	3.68868097914478	0.539775856694551	3.3001306060235	2.14349961158043	4.79415416037809	5.87385792010512	5.08811949285751	4.4355284732674	3.7438700059274	3.56244915753194	2.31109905017181	-1127.48904907029	-0.0275581888697526	8	19.6461515023562	0.01
260	TCGA.EE.A2MJ	2.79475249124606	4.38553678253005	6.10955683667989	9.11689926700896	5.002	2.442	3.39008953114935	5.00448160057897	4.39594140966561	4.45886235856547	5.30134047575594	5.68224386746238	1.53888852169363	2.20430288296583	2.47970578226839	5.50850089754367	6.28959755628642	5.11410014696261	4.68085960932256	3.57192257940492	5.85765772301523	3.64618411215154	-1268.60389609872	-0.0414343299726998	10	-16.5970365232411	0.43
261	TCGA.EE.A2MK	2.95445362530068	3.58433682093832	5.28111911815254	7.81849005777477	4.529	1.741	3.46904938508299	2.32811352872712	4.62705885969767	3.59772536081717	4.81174956893217	4.42495506908374	1.38215953061722	2.16418244865915	2.53723412578238	5.22034188135708	5.4582447375379	5.09822268322848	4.53070095052259	3.53320767458506	4.63659875339672	2.58231037807767	-1217.8861990039	-0.0371301261196299	8	-30.6916673477913	-0.49
262	TCGA.EE.A2ML	3.12780150968592	3.76443676646429	4.96089227190558	5.77424345882179	3.946	0.7645	4.13963875157151	3.48997378953697	4.38660370043837	4.10198612430457	5.59020372183361	4.07916956684614	0.860213677918318	2.13734556660093	2.56136283112936	5.03730919829469	5.92906231950778	5.18644730307883	4.77368250972806	3.59961352679921	4.55836154774937	3.59091132744144	-1324.48311200157	-0.0319893489537407	8	-35.6507869970452	-0.52
263	TCGA.EE.A2MM	1.33399081493777	1.86308304784269	1.96471480355381	4.08344336115878	2.76	2.699	3.97147049598825	5.21663943971503	4.15032666667114	1.22954393464144	4.65408077866446	2.20108601656614	1.29854269808447	2.1941091314783	2.02597453364391	5.77975845353366	6.16744518633133	5.04250329556347	4.18489069541977	3.29231425235339	1.81148806233991	0.785763764764803	-961.235996384333	-0.031603576320838	9	-21.2396068237867	0.2
264	TCGA.EE.A2MN	1.82181687961955	3.64820022036732	5.03949369987596	6.61661521803257	4.654	2.23	2.38834946553715	3.57982076863963	3.86992049870175	3.14581165277135	4.88985296900445	4.00659408552958	0.0824056213345532	1.69937901988203	2.34015366584759	4.56610887411967	5.68826187055633	4.7281598885565	4.40833988513895	3.21289564992448	4.30095012758809	2.45016959737716	-1286.56722080598	-0.0481770054046096	10	-28.5577619990831	-0.23
265	TCGA.EE.A2MP	1.68779191581784	3.84349617461867	4.95404985603369	6.4699136555223	4.304	1.43	4.65419611349543	3.85108582184923	4.32488730641214	2.88744958427323	4.91624037024171	3.953872479916	0.921276685921968	2.12275718157377	2.65661023881179	4.63941006827821	5.9314376872181	4.96555064635193	4.20748476862881	3.64952443680845	4.91515371071953	2.16316587612921	-1443.80786603856	-0.0382027541163934	7	-25.3804657648712	0.07
266	TCGA.EE.A2MQ	2.36271364035452	1.30625815141889	2.57560818667879	4.88446965283998	3.103	1.864	4.09912156616256	5.13188412048878	4.73765658474231	1.69932048856641	5.11358816039536	2.40045536316075	0.547089216553769	2.10794271494	2.86829934767299	4.0908231323063	6.41855062592597	4.98243473589143	4.15589651625752	3.44173963189201	2.65565359186773	0.858663630525814	-1167.19575510066	-0.061903280666254	7	-29.5613300356672	0.69
267	TCGA.EE.A2MR	4.84250652278101	3.97480688927239	5.99553647712015	7.28237433428136	5.299	3.874	4.15858018644889	5.28852163438511	5.7469629828308	4.20737113483826	6.45507869524414	4.66759420576317	1.27156140579565	3.56453325042542	3.36327214563145	4.97000337189669	6.4427209381113	5.13968741234767	5.12732501017024	3.84317525747826	4.74855830752872	3.2663390228719	-1005.32327684161	-0.0365315214753222	10	2.12948561879504	1.15
268	TCGA.EE.A2MS	1.04305973131197	3.30637351973529	4.18264462874156	4.82266159531969	3.499	4.037	4.63135591184456	5.28894326392925	4.56041918021293	2.52455207933872	5.44956952778653	3.07816006628016	1.01476964366407	2.34973050587699	3.03507988866418	4.33715615709848	6.21485679818537	5.13089226739502	4.53904597626465	3.6726049052103	3.91458273638456	2.00136043101568	-1275.95987765365	-0.0356918772076061	9	-4.71367928814077	-0.11
269	TCGA.EE.A2MT	1.20023479626229	2.12829186895047	2.34458563746055	4.41483358127674	1.926	2.1	4.77805433407468	4.94514349372419	4.40362592651178	1.43814947743941	5.16484375809998	2.42028831422115	1.28924205197003	2.23380424355629	2.87944878233387	4.4011693092152	6.50157792756493	5.1478562582899	4.15066805247443	3.52749612503392	2.41468838569286	1.12952999887691	-1241.87259791287	-0.0564413574202315	7	-35.9219603824387	1.02
270	TCGA.EE.A2MU	3.16236288222528	3.84097818067245	5.33826036507938	7.99538072415316	5.257	0.8094	3.07651608126435	4.68525947605186	4.87468251923674	3.60226021414629	5.1545509393042	4.82366881090045	1.08502823843088	2.07974905811989	2.77707933965905	5.59970350743261	6.25420990331843	4.91367426062959	4.34530424085891	3.59194024370994	5.30471488394994	2.79893146741554	-1246.7832156163	-0.0445565640825295	10	-22.7683616585023	1.34
271	TCGA.EE.A3AA	2.04182562804926	3.50133006302999	4.1080796079195	6.87904376257607	3.705	1.055	4.13831824035936	5.27466943786488	4.71919610941309	2.36237442684721	5.34005578166021	3.57836740018848	0.646960050871841	2.46118033427391	2.44691593734642	5.49533662953087	6.60964228372463	5.22017380789407	4.66084141544255	3.69020727477459	3.65077635579064	2.04260515278026	-1066.58708892704	-0.0278601806943172	9	-21.1886425420808	-0.3
272	TCGA.EE.A3AB	0.7011213120785	2.88909667601968	2.68120230325185	2.90868503610865	4.787	2.109	4.89056885027165	3.8386490119616	5.14671094114444	1.48192550165527	5.35250196912602	1.90760207680961	2.13326896846571	3.03804098940043	2.83995173416985	3.45761738236078	5.72956695214061	4.68301742842968	4.11492817660262	3.7487920219232	3.12032306019745	1.33713465516085	-1272.67626236026	-0.0461230735550671	9	-11.2410059645484	0.24
273	TCGA.EE.A3AC	2.30505841160093	3.41822962354551	4.80645341530113	7.13001191043314	4.539	2.166	3.80851531489182	5.15879151900219	4.16702869301067	3.12477160621101	4.59948009715587	4.2405392231271	0.75720998551669	1.95112738298719	2.305515064123	5.42201584441819	6.46171247054796	5.09150001913465	4.51504683985198	3.46043549068659	4.24063815952269	2.48454096632965	-1073.6526765313	-0.0506151023570798	9	-35.3019791816384	-0.9
274	TCGA.EE.A3AD	0.728934394127809	0.322869043096438	0.681023662331243	1.43410082204667	1.078	2.639	4.27221191190391	3.69477350935488	4.20525377111066	1.06266333500058	5.23453443439514	1.14487236391993	2.04103009475239	1.69635987305506	2.25192954200931	4.10725611387253	5.90185544830692	5.15953642536211	4.14507544989578	3.52961798977009	0.664033899737054	0.755804636833614	-1326.10643281195	-0.0513150331178188	6	-34.0452524909475	0.69
275	TCGA.EE.A3AE	2.58249030031121	3.72932304002154	4.80517219512946	6.9220108042103	3.98	2.52	3.02006229456374	5.17526724948599	4.13480119031205	3.3652232711258	4.78657538472968	4.38304052489748	1.3263647550468	1.75090246196863	2.60520138064785	5.54310976617595	6.20839785556134	5.12525128743066	4.59720654525019	3.46131624894556	4.32232853910945	2.71636711961911	-1064.47068138361	-0.0186236775243891	9	-31.0317811852356	-0.43
276	TCGA.EE.A3AF	1.0238614587773	2.06338776078068	3.82695577185087	5.87642527204399	4.284	1.799	3.02207386741821	4.53814628168521	4.41528749297236	2.00414778875067	4.9065354628306	3.06685248529181	0.990214477790892	1.87332498680356	2.5975581993869	3.86355425966185	6.15667281949195	5.01365824766129	4.09609554995769	3.31743150710631	3.42389383597097	1.44394784499601	-1280.62653498636	-0.0634843261990246	9	-34.5762848971869	0.1
277	TCGA.EE.A3AG	0.142466653748087	1.96233424985382	1.49344820457557	1.67493492095974	2.348	1.519	4.45043680958959	5.2778825851291	4.99264649297469	0.726562175000562	5.84083431717383	1.02039135674813	1.38687040091401	2.74613875176231	3.0313138505306	2.76387725341086	6.43907564594604	5.27423578916649	3.93412160553312	3.80253866910078	0.879579331271489	0.678390675587086	-1209.50669616293	-0.0538801970715538	8	-12.2331827462871	1.78
278	TCGA.EE.A3AH	0.734277634775758	4.64077151753646	0.774551951581823	2.82174633000481	1.667	2.155	4.77031300400828	4.80617871883541	4.74398804669005	0.520863721696935	5.46800334630837	0.954055544345721	0.420262709969879	1.94942257963934	3.0944002452248	3.35460627404409	6.2344647413681	5.11370298847767	4.17277094417357	3.4670283777778	0.70832608310015	0.658920788419489	-1228.15613990079	-0.0367203823260591	7	-23.0279332895978	1.48
279	TCGA.EE.A3J3	0.837088087254017	2.41323874738746	2.80615468490409	5.41519093310001	3.716	2.75	4.41708689829716	5.16833273141538	5.04478773626149	1.64042837472203	5.55424723955562	2.86250613623632	0.53167377383837	2.31288586853253	3.06466044553599	5.7460155538707	6.32330975815169	4.98126575286561	4.33628501569458	3.63889780978352	2.89310075870164	1.67228674169754	-1379.44058385165	-0.0547891429542682	7	-17.5091591353901	0.94
280	TCGA.EE.A3J4	1.74286629032296	0.846671818980719	2.12666940012661	5.6022613200353	3.055	2.367	3.51409694062515	4.64545838625321	3.95694975547628	1.30319066748326	4.1366528731861	2.60884324798668	0.678736804546388	1.42433549351016	2.22143100067483	4.00050950986417	6.06406709658799	4.74810003877909	3.90345784392405	3.0025432700184	2.1968850675445	0.859784375786514	-1181.9823900465	-0.0434049353366737	7	-35.031519241312	0.54
281	TCGA.EE.A3J5	2.23244639810702	3.63717218555257	4.66869971190569	7.16801139370368	4.295	0.7954	3.29427143660978	4.48898562010221	4.5908818325711	2.91936330335244	5.35085342688396	3.95816397060393	0.928604577075188	1.87729538565614	2.84691367033138	4.48865026776503	6.13458887784978	4.90567827037205	4.2859361456479	3.39965916152247	4.06032018441896	2.20485829233242	-1160.67574453704	-0.0464491492656946	9	-24.0850310073541	-0.12
282	TCGA.EE.A3J7	0.842335074344577	1.61707368742699	3.33151996561268	3.86538798416558	2.725	2.281	3.40726597865192	4.58020576816919	4.13387891318685	2.06690495591447	4.27351313105993	2.67912844665119	0.398971998878518	1.60381797653101	2.86238348859132	3.95318514995858	6.10118893631321	5.06939137897424	4.126363066039	3.39998377996304	3.3029128053886	1.38348292062634	-1201.41296108479	-0.0511198009102571	9	-23.5711622556623	0.56
283	TCGA.EE.A3J8	0.582028940943153	0.337220188995405	0.670603007516006	0.786198519374493	1.834	2.308	3.53423133056283	3.77169212196494	3.91084940762543	0.76260043670976	4.64800395573664	0.697474369964009	0.321990325317801	1.88831738895909	2.53443357581047	2.76272700851839	5.61281262286145	4.48495968306349	3.73732308932898	3.05667796824482	0	0.670709676659575	-919.870430467094	-0.0430464670083185	6	-17.8052321307067	0.65
284	TCGA.EE.A3JA	1.84946248314454	3.79552747185169	4.68754547248222	6.62483567983919	4.399	1.722	2.27574842973735	4.30875431011144	4.2619271236107	2.76699243832915	4.42720106299138	3.86602813604031	0.44565410011496	1.67509639942624	3.00997356449602	4.30794395623929	5.98066605839812	4.88081413531526	4.38304662870441	3.14558143225753	3.55124978000703	2.5752664549432	-1083.13716042269	-0.0373998868740599	7	-31.8621731181039	-0.36
285	TCGA.EE.A3JB	1.70235721383046	2.12838595899633	2.2753626110063	5.01543153065802	4.322	2.154	4.93210778208157	5.6945243603209	5.64621554444926	1.38780448324846	5.54524959577785	2.48945458135146	1.3759968963215	3.10848083797594	3.16978633932353	5.28927218515263	6.85696674434453	5.30569720303217	4.28800155411613	3.9249438908667	2.54238431398559	1.05577337226447	-968.088042172765	-0.0483037172814311	9	-6.93937854291399	1.61
286	TCGA.EE.A3JD	2.95315165335832	4.8299271644524	5.49722173621527	7.96618529727581	5.602	1.604	4.42011077256685	5.33240078967579	4.8739233778022	3.93799853352925	5.85004653018943	5.23839376863556	1.97877898283989	3.07664112428898	2.53959083569417	5.37479548876232	6.58868761732309	4.92606291775807	4.80511449332673	3.64978524893284	5.3870994050602	3.39805582290477	-957.817150233509	-0.0289705994061618	10	-6.176127743536	0.37
287	TCGA.EE.A3JE	4.33831504195293	4.89339410765732	7.36828887653322	8.12143622703414	6.272	1.224	4.35597563536571	3.91722659410809	5.42183212467333	5.30223226457993	5.482865955759	6.2794884771906	1.9810550344394	2.74196563060254	2.83512731878202	5.71065845556217	5.98133883995357	4.86780665811856	4.68160128242791	3.69112059984466	6.3948118815177	3.68753192618139	-1226.42470628986	-0.0362965285509884	9	-13.1140613732167	0.87
288	TCGA.EE.A3JH	2.99008624196604	5.7317144141712	6.22098101555298	8.20154314279992	5.51	0.9589	3.97087631902609	3.58618222079353	4.53804811432239	4.27391063601293	4.94326860369728	5.40313547563763	1.59801854383049	2.26327888032981	2.38071432970179	5.25937820764756	5.89104703459758	4.71195232484102	4.47572638096474	3.48022558844047	6.17245899135831	3.48317769292668	-1367.7320015973	-0.0577281200418917	9	-18.6356124785804	2.82
289	TCGA.EE.A3JI	1.36181247526372	2.46439604381123	1.98791783875892	2.51233961538641	3.241	2.007	2.56298655877413	4.95201467896227	3.52004525107131	1.6066863817909	3.62209167611886	2.00602698519319	0.163691868250952	1.3977575449079	1.92604566943703	5.85099068827814	6.13231354185265	5.09516344196113	4.34333894111878	3.15451307780655	2.12837026853882	1.16807488022373	-1175.21345260935	-0.0226404962890997	8	-43.6613182529585	-0.54
290	TCGA.ER.A193	3.9834569850116	2.98783444677445	5.43620065167683	8.36181890649929	4.42	2.719	4.0434026118547	4.57119221741492	5.17336547359672	3.83366760139424	5.99693786189252	4.91772440596802	1.20454504688045	2.4436281652456	3.08672215496031	5.03881574354737	6.19428044094149	4.93624913784085	4.44939859948847	3.67051872951858	4.87126287527167	2.76221339822102	-1273.5270844329	-0.0488567713426823	9	-15.0839634170943	0.9
291	TCGA.ER.A194	0.486500262774819	0.634562904412888	3.42427915048044	4.23171061004507	2.813	0.2256	2.43536512291304	1.7228164749549	3.52155798292542	1.65876195670162	4.66183049738859	2.50175681556666	0.113839491607276	1.33552108784476	1.8650143223115	3.55046926725697	4.6643850856661	4.13347327760425	3.28945417413809	2.66551072456559	3.40749585472969	1.2550251756993	-1123.35474286173	-0.0559159106589754	9	-19.9954078185639	-0.57
292	TCGA.ER.A195	2.59439631401572	3.99343353653728	5.59312729380585	7.98418656486655	4.844	2.964	4.9769900090185	5.1205403155573	5.66569873676173	3.7189575925798	6.25647706831049	4.76378096364461	1.26223189918975	2.86076121499665	3.03688047204621	5.30070450969176	6.38089487206563	5.04165993115978	4.70295200253247	4.01738640114144	5.61095286025466	3.16071552911202	-1363.35037330602	-0.0610541752782809	9	-16.8237952065632	0.91
293	TCGA.ER.A196	1.73154739964468	1.14230491231886	0.117553913529461	2.02322357199923	1.449	1.282	4.24392565608448	3.62498967772276	5.13271519103815	1.19174290353292	5.79080535676604	1.2255861222352	3.26917883574856	2.81269619745735	2.06915036989508	3.35412874177943	5.87835514885225	4.71694095527995	4.23510714473484	4.42841307055345	0.734420056915659	0.616160208602219	-1112.1602431971	-0.0490354757358157	9	-1.85405691790973	0.32
294	TCGA.ER.A197	1.53871525461699	3.90443042939063	5.67928193596857	5.10361105697897	4.792	1.9	4.26728467552392	4.2972603432729	4.77689984358046	3.6059145524997	5.84169386194585	4.20527866302802	4.11558566284873	2.45589767026626	2.6541315511396	4.49813066688004	5.90083412444711	4.70646382582624	4.34608366093501	3.64101755704974	5.6680787750348	3.23653436226711	-1214.30091623332	-0.0392209058427447	10	-18.5582533776704	0.92
295	TCGA.ER.A198	1.87450602894252	2.81069068082983	2.53795855408984	5.60224382884338	4.372	1.015	3.36309911022611	5.42363163712662	3.9876802666021	2.45009791514998	4.35471533074728	3.47842906612308	0.883496137772992	1.6708135183105	2.74426968593528	5.45942715240972	6.76942793254891	5.25538618392119	4.43746380451889	3.39698021659894	4.28376189814513	2.07976111431418	-1173.81479352464	-0.0476400074265908	7	-35.5686735368463	-0.57
296	TCGA.ER.A199	2.14386140264945	4.54692667549399	5.36208344627621	5.85814147112362	4.486	0.9061	3.88741584763155	4.10184896488598	4.07824856435854	3.45265187140178	4.40038954011344	4.11180846119199	1.38230597675977	2.13201031187267	2.44224371165744	4.64284651702704	6.02843513430486	4.82722997499113	4.46837636201817	3.33422964713987	5.15412456194066	2.87725489126964	-1251.13333706459	-0.0519323433824235	9	-21.6209912991768	1.09
297	TCGA.ER.A19A	4.05052786689599	4.69176908195557	6.29258565839222	9.76003165688436	6.435	2.437	5.25732915016339	4.67414769258706	6.11975128969502	4.50859714110933	6.53514460808634	5.95414014529119	2.48808007903489	3.49437453323145	3.1546675413712	6.34439400813958	6.28859804642958	5.04674106883763	4.92899974882496	4.43732921885145	6.36610210411363	3.90901165560252	-1219.18656108992	-0.0411299009243651	10	9.65996646101489	1.79
298	TCGA.ER.A19B	1.57940796623885	1.31529247770535	2.1794396199959	2.48010732413848	4.092	1.118	3.99887619944949	4.61557179696985	4.92963324892589	1.33074521892871	5.45343638184981	1.67503477319418	1.36398560752802	2.18957549825252	3.21653031830311	3.63925006637125	6.19234693106183	4.97891514555283	4.07820927889443	3.8401606611441	2.34490916668429	0.683401868500292	-1446.32619171355	-0.0507725365661125	7	-12.305521107407	1.13
299	TCGA.ER.A19C	0.783233597426797	0.132371114097677	0.96478336178261	2.65245906760208	2.301	2.095	4.07253532799199	4.19543069336589	4.76655050768021	1.01322577707901	5.91537869158814	1.43146955545136	0.557385012532358	2.11733643775155	2.67924522539933	3.43363017021692	5.94737807223304	4.80610562027586	4.07357783532466	3.51028952726608	1.30609723987152	0.745324401249347	-1332.53137599976	-0.0523479856164396	8	-14.9536749718349	0.34
300	TCGA.ER.A19D	1.21279026227724	3.64866171559146	3.95659372987299	7.00580284110536	4.56	5.521	5.88374649113047	5.1898974741921	5.75627543105017	2.21645859872837	6.16727665173561	3.31471641660148	1.12829977994364	3.23008830563181	3.1590621007192	4.09153576417845	6.23945492489332	5.09927335485022	4.59604591108207	3.8789066671706	3.52056927214904	2.18231998587489	-1200.55310532164	-0.060648710278872	9	22.3231928447702	0.83
301	TCGA.ER.A19E	0.538730696936428	1.56877297605531	2.08651547397581	4.74253195452228	3.314	3.653	4.86992988403547	5.83001901287892	4.8963606182661	1.04155114391454	5.89263950304304	2.02393106314653	1.40355649769462	2.32308418166757	2.58475691447815	2.88840150382606	6.39066752923827	5.10713019060066	4.12127866882014	3.53508402826582	2.18483614946293	0.793043681545732	-1047.52847392935	-0.0597021444873911	7	-7.99339205020953	1.32
